Product ID,Product Name,Category,Unit Price,Available Stock,Expiry Date
BEJU147,Juice,Beverages,9.14,309,2024-03-12
GRRI199,Rice,Groceries,19.73,100,-
DAMI160,Milk,Dairy,8.79,313,2024-05-19
HESO272,Soap,Health & Beauty,1.42,353,2024-05-06
BETE169,Tea,Beverages,9.1,300,2024-11-29
DABU172,Butter,Dairy,2.35,460,2024-11-16
DAYO170,Yogurt,Dairy,9.27,405,-
HESH271,Shampoo,Health & Beauty,9.34,155,2024-06-22
BECO132,Coffee,Beverages,16.84,85,-
HESH272,Shampoo,Health & Beauty,19.21,17,2024-07-15
BEJU148,Juice,Beverages,15.36,216,2024-10-19
DACH157,Cheese,Dairy,14.3,237,2024-08-02
DAMI161,Milk,Dairy,1.55,77,2024-06-14
DACH158,Cheese,Dairy,6.5,499,2024-08-25
CLBL267,Bleach,Cleaning,14.23,362,-
CLDE248,Detergent,Cleaning,5.16,357,2024-08-20
GRBE191,Beans,Groceries,10.76,281,2024-11-17
HESH273,Shampoo,Health & Beauty,1.75,181,-
BEJU149,Juice,Beverages,11.73,194,2024-09-21
BEWA129,Water,Beverages,4.42,217,2024-09-30
DACH159,Cheese,Dairy,7.79,452,2024-12-06
HESO273,Soap,Health & Beauty,11.11,107,2024-08-26
BECO133,Coffee,Beverages,15.77,36,-
CLDE249,Detergent,Cleaning,16.4,350,2024-06-05
BESO149,Soda,Beverages,15.2,235,2024-09-04
DAEG132,Eggs,Dairy,12.96,21,-
GRPA210,Pasta,Groceries,3.42,487,2024-11-17
HESH274,Shampoo,Health & Beauty,3.51,33,2024-10-28
GRRI200,Rice,Groceries,4.75,286,2024-06-19
CLDI248,Disinfectant,Cleaning,12.45,394,2024-04-28
GRRI201,Rice,Groceries,16.87,248,2024-08-31
GRBR194,Bread,Groceries,12.05,149,2024-12-15
DAEG133,Eggs,Dairy,16.62,155,2024-04-12
CLDI249,Disinfectant,Cleaning,15.11,498,2024-06-06
BETE170,Tea,Beverages,9.45,371,2024-12-03
GRPA211,Pasta,Groceries,11.51,193,2024-06-17
HETO288,Toothpaste,Health & Beauty,10.93,493,2024-11-11
HETO289,Toothpaste,Health & Beauty,13.23,275,-
GRRI202,Rice,Groceries,14.95,397,-
HETO290,Toothpaste,Health & Beauty,1.62,210,2024-09-11
HESH275,Shampoo,Health & Beauty,10.7,269,2024-05-04
DAYO171,Yogurt,Dairy,14.32,403,2024-03-17
GRBE192,Beans,Groceries,18.88,39,2024-09-05
GRBE193,Beans,Groceries,11.76,106,2024-07-14
HESO274,Soap,Health & Beauty,5.71,309,2024-11-29
HESO275,Soap,Health & Beauty,1.04,29,2024-12-31
DAEG134,Eggs,Dairy,9.31,214,2024-11-09
DABU173,Butter,Dairy,19.22,360,2024-09-12
HETO291,Toothpaste,Health & Beauty,16.92,43,-
DACH160,Cheese,Dairy,15.28,13,-
BESO150,Soda,Beverages,11.02,222,2024-09-15
CLBL268,Bleach,Cleaning,13.11,293,-
DAMI162,Milk,Dairy,4.45,152,-
BEJU150,Juice,Beverages,16.97,229,-
GRBE194,Beans,Groceries,19.99,382,2024-08-05
GRBR195,Bread,Groceries,19.1,276,2024-04-26
CLDI250,Disinfectant,Cleaning,13.25,332,2024-06-10
CLBL269,Bleach,Cleaning,8.03,329,-
BETE171,Tea,Beverages,1.48,165,2024-05-16
DABU174,Butter,Dairy,9.25,477,2024-07-09
HESO276,Soap,Health & Beauty,18.23,428,2024-08-12
GRRI203,Rice,Groceries,13.12,404,2024-03-13
CLDI251,Disinfectant,Cleaning,13.36,441,-
DABU175,Butter,Dairy,4.63,136,2024-07-10
GRBE195,Beans,Groceries,11.21,385,2024-09-12
HETO292,Toothpaste,Health & Beauty,15.99,117,2024-10-02
BECO134,Coffee,Beverages,9.61,308,2024-04-29
GRBR196,Bread,Groceries,9.62,64,2024-07-31
BEWA130,Water,Beverages,4.08,47,2024-12-16
BEWA131,Water,Beverages,16.28,362,-
CLDI252,Disinfectant,Cleaning,5.87,279,2024-04-17
BECO135,Coffee,Beverages,2.1,185,2024-11-24
CLDE250,Detergent,Cleaning,10.16,424,2024-07-01
HESH276,Shampoo,Health & Beauty,10.78,398,2024-03-07
BEJU151,Juice,Beverages,12.27,339,2024-03-11
HETO293,Toothpaste,Health & Beauty,1.24,86,2024-12-04
BECO136,Coffee,Beverages,1.35,289,2024-11-28
CLDI253,Disinfectant,Cleaning,9.05,410,2024-08-10
HESH277,Shampoo,Health & Beauty,7.55,170,2024-04-18
CLBL270,Bleach,Cleaning,9.98,475,2024-09-21
HETO294,Toothpaste,Health & Beauty,18.47,416,2024-09-04
CLBL271,Bleach,Cleaning,18.08,407,2024-08-05
CLDI254,Disinfectant,Cleaning,2.57,484,2024-12-06
GRRI204,Rice,Groceries,17.3,139,2024-10-21
DAMI163,Milk,Dairy,13.66,25,2024-08-29
GRBE196,Beans,Groceries,8.66,22,2024-04-28
BECO137,Coffee,Beverages,13.44,252,2024-09-05
CLBL272,Bleach,Cleaning,8.77,235,-
DAMI164,Milk,Dairy,2.77,396,2024-06-14
DABU176,Butter,Dairy,11.36,135,2024-12-24
GRPA212,Pasta,Groceries,7.95,52,2024-09-29
CLDE251,Detergent,Cleaning,2.67,111,2024-09-24
DACH161,Cheese,Dairy,18.46,122,2024-04-28
DAMI165,Milk,Dairy,4.31,306,2024-04-11
CLBL273,Bleach,Cleaning,10.02,112,2024-07-31
GRBE197,Beans,Groceries,19.64,377,-
GRBE198,Beans,Groceries,5.78,477,-
DABU177,Butter,Dairy,11.57,382,-
BEJU152,Juice,Beverages,16.8,115,2024-09-21
CLBL274,Bleach,Cleaning,10.75,76,2024-04-04
BEJU153,Juice,Beverages,14.82,165,2024-04-28
DAMI166,Milk,Dairy,10.76,296,2024-12-23
BESO151,Soda,Beverages,4.83,429,2024-04-12
GRPA213,Pasta,Groceries,2.92,360,2024-03-31
BESO152,Soda,Beverages,11.92,304,-
CLBL275,Bleach,Cleaning,8.17,96,2024-11-19
BECO138,Coffee,Beverages,2.84,12,2024-04-18
HESH278,Shampoo,Health & Beauty,19.3,338,2024-03-09
CLBL276,Bleach,Cleaning,16.2,101,2024-07-30
CLDE252,Detergent,Cleaning,4.17,369,2024-12-23
BECO139,Coffee,Beverages,12.81,95,2024-05-05
CLBL277,Bleach,Cleaning,14.8,169,2024-04-01
DAEG135,Eggs,Dairy,11.05,179,2024-03-23
BEJU154,Juice,Beverages,18.72,406,2024-12-18
CLDE253,Detergent,Cleaning,6.54,67,2024-12-08
CLDI255,Disinfectant,Cleaning,8.78,69,2024-03-15
HESH279,Shampoo,Health & Beauty,9.82,458,2024-11-25
HESH280,Shampoo,Health & Beauty,19.9,490,2024-10-10
BESO153,Soda,Beverages,3.49,198,2024-09-18
BESO154,Soda,Beverages,19.41,66,2024-09-01
BEWA132,Water,Beverages,5.25,331,2024-06-20
GRRI205,Rice,Groceries,16.32,395,2024-04-29
DABU178,Butter,Dairy,1.81,412,2024-03-28
CLDI256,Disinfectant,Cleaning,11.65,456,2024-04-25
DACH162,Cheese,Dairy,16.11,242,-
GRBE199,Beans,Groceries,17.17,240,2024-07-21
DACH163,Cheese,Dairy,5.95,401,-
GRBE200,Beans,Groceries,4.41,103,2024-08-16
DAYO172,Yogurt,Dairy,15.61,434,2024-09-20
CLDE254,Detergent,Cleaning,12.06,162,-
CLDI257,Disinfectant,Cleaning,10.42,452,2024-10-11
CLDI258,Disinfectant,Cleaning,11.47,369,-
BESO155,Soda,Beverages,19.93,160,2024-06-21
CLDI259,Disinfectant,Cleaning,5.17,392,2024-12-10
DAEG136,Eggs,Dairy,12.34,151,2024-10-25
HETO295,Toothpaste,Health & Beauty,17.53,296,-
CLDE255,Detergent,Cleaning,10.18,97,2024-03-11
DAYO173,Yogurt,Dairy,11.83,473,-
BESO156,Soda,Beverages,4.7,114,2024-11-29
CLDE256,Detergent,Cleaning,6.7,462,2024-06-29
CLDI260,Disinfectant,Cleaning,6.05,94,2024-12-10
BECO140,Coffee,Beverages,3.59,113,2024-07-05
HETO296,Toothpaste,Health & Beauty,3.76,471,2024-08-27
BEJU155,Juice,Beverages,2.78,464,-
HESO277,Soap,Health & Beauty,13.63,216,2024-07-15
CLDE257,Detergent,Cleaning,16.94,408,2024-10-25
DAYO174,Yogurt,Dairy,13.62,130,2024-05-19
CLDI261,Disinfectant,Cleaning,5.89,488,2024-11-10
BECO141,Coffee,Beverages,5.59,90,-
HETO297,Toothpaste,Health & Beauty,11.86,84,2024-07-31
CLDI262,Disinfectant,Cleaning,14.29,182,2024-03-20
CLBL278,Bleach,Cleaning,5.93,169,2024-06-23
DABU179,Butter,Dairy,11.65,360,2024-09-22
GRPA214,Pasta,Groceries,4.05,21,2024-07-13
GRPA215,Pasta,Groceries,3.85,410,2024-06-17
HETO298,Toothpaste,Health & Beauty,7.88,191,2024-12-15
CLDE258,Detergent,Cleaning,2.05,296,-
GRRI206,Rice,Groceries,7.19,481,2024-08-02
DAYO175,Yogurt,Dairy,19.73,301,2024-08-16
CLDE259,Detergent,Cleaning,2.14,149,2024-10-21
CLDI263,Disinfectant,Cleaning,16.42,144,2024-08-18
HESO278,Soap,Health & Beauty,5.48,229,2024-09-13
HESO279,Soap,Health & Beauty,7.98,261,2024-11-14
GRPA216,Pasta,Groceries,7.28,417,2024-12-10
GRPA217,Pasta,Groceries,13.73,293,2024-12-16
CLBL279,Bleach,Cleaning,14.14,326,-
CLBL280,Bleach,Cleaning,5.71,49,2024-05-16
GRRI207,Rice,Groceries,14.44,305,2024-03-05
BECO142,Coffee,Beverages,14.61,294,2024-12-17
GRBR197,Bread,Groceries,12.62,440,2024-10-31
CLBL281,Bleach,Cleaning,11.25,268,2024-05-19
CLDE260,Detergent,Cleaning,18.85,99,2024-04-07
HETO299,Toothpaste,Health & Beauty,13.48,290,-
DACH164,Cheese,Dairy,12.01,248,2024-12-09
HESO280,Soap,Health & Beauty,14.41,199,-
DAEG137,Eggs,Dairy,5.73,381,2024-10-08
CLBL282,Bleach,Cleaning,8.54,86,2024-12-08
CLDE261,Detergent,Cleaning,19.53,477,2024-05-14
HESH281,Shampoo,Health & Beauty,7.4,245,-
DABU180,Butter,Dairy,1.73,67,2024-11-25
DAEG138,Eggs,Dairy,19.25,431,2024-10-13
CLBL283,Bleach,Cleaning,1.85,109,2024-08-06
CLDI264,Disinfectant,Cleaning,4.38,230,-
BEJU156,Juice,Beverages,6.8,425,2024-07-12
CLBL284,Bleach,Cleaning,17.77,270,-
HESH282,Shampoo,Health & Beauty,17.04,233,2024-08-28
HETO300,Toothpaste,Health & Beauty,18.94,286,2024-03-20
GRRI208,Rice,Groceries,9.21,434,2024-03-29
DACH165,Cheese,Dairy,10.62,180,2024-09-26
HETO301,Toothpaste,Health & Beauty,1.44,266,-
CLDE262,Detergent,Cleaning,12.85,252,2024-06-19
DABU181,Butter,Dairy,17.25,392,2024-11-13
HESO281,Soap,Health & Beauty,17.03,461,-
DAMI167,Milk,Dairy,17.85,142,2024-04-18
BESO157,Soda,Beverages,17.88,325,2024-12-08
HESH283,Shampoo,Health & Beauty,18.73,133,-
DAYO176,Yogurt,Dairy,2.06,422,-
GRRI209,Rice,Groceries,11.55,255,2024-04-04
GRBE201,Beans,Groceries,10.22,96,2024-11-11
DAYO177,Yogurt,Dairy,19.65,269,2024-09-08
BECO143,Coffee,Beverages,6.36,146,2024-10-30
GRRI210,Rice,Groceries,5.16,306,-
GRRI211,Rice,Groceries,11.04,191,2024-07-24
DACH166,Cheese,Dairy,18.34,82,2024-11-22
BETE172,Tea,Beverages,12.31,326,2024-07-27
GRBE202,Beans,Groceries,14.74,138,2024-04-27
HESO282,Soap,Health & Beauty,2.91,25,2024-07-24
HESO283,Soap,Health & Beauty,19.43,77,2024-11-18
CLBL285,Bleach,Cleaning,8.67,71,2024-06-17
BETE173,Tea,Beverages,18.6,174,-
GRBE203,Beans,Groceries,15.83,370,2024-06-23
BEJU157,Juice,Beverages,10.15,442,2024-05-13
BECO144,Coffee,Beverages,8.97,218,2024-09-10
DAEG139,Eggs,Dairy,6.08,395,2024-07-30
CLDE263,Detergent,Cleaning,1.72,420,2024-09-13
BETE174,Tea,Beverages,13.31,336,2024-03-20
GRBR198,Bread,Groceries,13.81,378,2024-03-04
BECO145,Coffee,Beverages,8.91,316,2024-06-11
HESH284,Shampoo,Health & Beauty,7.64,291,-
BESO158,Soda,Beverages,12.8,455,2024-10-28
HESH285,Shampoo,Health & Beauty,6.58,392,2024-07-19
GRBR199,Bread,Groceries,14.37,35,2024-08-07
GRBE204,Beans,Groceries,13.1,487,2024-12-28
BEWA133,Water,Beverages,19.96,311,2024-10-28
GRBE205,Beans,Groceries,14.4,295,2024-12-09
BESO159,Soda,Beverages,3.75,113,2024-12-12
CLDI265,Disinfectant,Cleaning,17.45,213,2024-10-18
DAYO178,Yogurt,Dairy,5.75,13,2024-09-07
DAMI168,Milk,Dairy,15.59,367,2024-09-08
GRRI212,Rice,Groceries,14.47,17,2024-11-20
GRBR200,Bread,Groceries,12.12,402,2024-09-12
CLDI266,Disinfectant,Cleaning,17.96,191,2024-09-01
CLDE264,Detergent,Cleaning,11.15,298,2024-09-02
HESO284,Soap,Health & Beauty,12.27,484,-
DAYO179,Yogurt,Dairy,2.0,109,2024-07-22
BESO160,Soda,Beverages,1.92,10,-
CLDI267,Disinfectant,Cleaning,6.06,331,-
GRPA218,Pasta,Groceries,8.67,122,2024-05-15
BETE175,Tea,Beverages,6.76,497,2024-03-31
CLDE265,Detergent,Cleaning,7.7,231,2024-08-27
DACH167,Cheese,Dairy,19.62,22,2024-03-20
BETE176,Tea,Beverages,13.53,282,2024-03-18
BESO161,Soda,Beverages,17.5,435,2024-06-04
BETE177,Tea,Beverages,7.39,451,2024-09-02
DABU182,Butter,Dairy,19.6,183,2024-04-17
DAMI169,Milk,Dairy,15.1,211,2024-12-20
GRRI213,Rice,Groceries,19.6,284,2024-11-10
GRBE206,Beans,Groceries,6.9,252,2024-04-20
BETE178,Tea,Beverages,2.75,435,2024-09-05
DACH168,Cheese,Dairy,6.08,127,2024-12-28
DAMI170,Milk,Dairy,1.67,79,2024-12-24
BETE179,Tea,Beverages,15.66,202,2024-06-21
BEWA134,Water,Beverages,10.32,120,2024-08-26
DABU183,Butter,Dairy,1.32,72,2024-07-09
CLDI268,Disinfectant,Cleaning,19.36,422,-
GRRI214,Rice,Groceries,11.11,62,2024-07-12
CLDI269,Disinfectant,Cleaning,15.21,111,2024-08-09
BESO162,Soda,Beverages,2.2,214,-
GRPA219,Pasta,Groceries,18.86,228,2024-09-20
CLDE266,Detergent,Cleaning,14.79,166,2024-11-18
CLDI270,Disinfectant,Cleaning,18.5,273,2024-08-12
DACH169,Cheese,Dairy,3.77,309,2024-03-17
DAMI171,Milk,Dairy,13.88,370,-
HESO285,Soap,Health & Beauty,16.09,442,2024-09-19
BECO146,Coffee,Beverages,13.97,190,2024-04-10
DAMI172,Milk,Dairy,16.2,128,2024-08-28
HETO302,Toothpaste,Health & Beauty,8.52,364,2024-05-25
CLBL286,Bleach,Cleaning,4.42,177,2024-11-04
HETO303,Toothpaste,Health & Beauty,10.95,226,2024-08-15
BECO147,Coffee,Beverages,14.57,65,2024-07-23
CLDE267,Detergent,Cleaning,11.92,260,2024-12-24
CLBL287,Bleach,Cleaning,6.05,87,2024-07-21
BEJU158,Juice,Beverages,10.57,479,2024-11-04
BETE180,Tea,Beverages,7.81,27,-
BESO163,Soda,Beverages,11.76,69,2024-08-13
CLDE268,Detergent,Cleaning,15.85,311,2024-12-08
BEJU159,Juice,Beverages,8.22,397,2024-05-11
CLDI271,Disinfectant,Cleaning,4.32,223,2024-05-08
BECO148,Coffee,Beverages,19.51,115,-
GRPA220,Pasta,Groceries,6.09,304,2024-12-16
HETO304,Toothpaste,Health & Beauty,5.51,461,2024-12-01
CLBL288,Bleach,Cleaning,2.32,159,-
DAEG140,Eggs,Dairy,12.0,78,2024-08-27
HESO286,Soap,Health & Beauty,10.3,465,2024-07-25
GRRI215,Rice,Groceries,17.36,66,-
GRBE207,Beans,Groceries,13.65,286,2024-06-26
BEWA135,Water,Beverages,8.08,450,2024-08-06
HESO287,Soap,Health & Beauty,14.78,235,-
BECO149,Coffee,Beverages,5.71,133,2024-07-07
BESO164,Soda,Beverages,8.11,309,2024-08-19
CLDE269,Detergent,Cleaning,6.42,367,2024-07-05
CLDI272,Disinfectant,Cleaning,3.28,250,-
GRRI216,Rice,Groceries,18.6,203,2024-07-12
GRPA221,Pasta,Groceries,10.87,227,2024-11-03
BEJU160,Juice,Beverages,1.51,472,2024-06-25
GRBR201,Bread,Groceries,7.28,110,2024-04-23
DAEG141,Eggs,Dairy,12.84,279,2024-10-13
DAEG142,Eggs,Dairy,16.11,34,2024-08-24
GRRI217,Rice,Groceries,12.02,207,-
HESH286,Shampoo,Health & Beauty,19.7,413,2024-03-21
GRBR202,Bread,Groceries,1.75,185,-
BEJU161,Juice,Beverages,19.46,439,2024-11-19
BETE181,Tea,Beverages,5.23,212,2024-04-27
BEWA136,Water,Beverages,18.22,327,2024-08-16
GRBE208,Beans,Groceries,3.03,382,2024-06-26
HETO305,Toothpaste,Health & Beauty,15.77,207,2024-04-03
DABU184,Butter,Dairy,11.05,217,-
HESO288,Soap,Health & Beauty,11.17,280,2024-08-10
HETO306,Toothpaste,Health & Beauty,2.7,240,2024-12-27
CLBL289,Bleach,Cleaning,19.0,134,2024-04-28
HESH287,Shampoo,Health & Beauty,2.92,372,2024-06-21
GRPA222,Pasta,Groceries,2.03,365,2024-11-17
BEWA137,Water,Beverages,6.64,469,-
DAYO180,Yogurt,Dairy,16.59,351,-
CLDI273,Disinfectant,Cleaning,16.47,246,2024-11-15
DABU185,Butter,Dairy,17.42,480,2024-10-27
DAMI173,Milk,Dairy,15.95,86,2024-06-19
BESO165,Soda,Beverages,5.42,236,2024-07-30
GRRI218,Rice,Groceries,11.8,479,2024-04-03
GRBE209,Beans,Groceries,9.69,217,2024-10-31
CLBL290,Bleach,Cleaning,19.94,152,2024-05-15
BECO150,Coffee,Beverages,1.95,372,-
CLDI274,Disinfectant,Cleaning,1.94,54,-
GRPA223,Pasta,Groceries,4.11,273,2024-12-11
CLDE270,Detergent,Cleaning,15.73,364,-
HETO307,Toothpaste,Health & Beauty,5.74,500,2024-10-29
GRRI219,Rice,Groceries,4.63,88,2024-03-22
BESO166,Soda,Beverages,19.1,280,2024-07-26
DABU186,Butter,Dairy,7.36,182,2024-11-17
CLDE271,Detergent,Cleaning,16.38,386,2024-05-31
HESO289,Soap,Health & Beauty,19.69,415,2024-04-26
DAEG143,Eggs,Dairy,9.44,481,2024-11-21
BEJU162,Juice,Beverages,15.62,433,-
DABU187,Butter,Dairy,3.91,98,2024-08-27
GRRI220,Rice,Groceries,13.45,78,2024-05-11
CLBL291,Bleach,Cleaning,14.04,361,2024-06-20
DAMI174,Milk,Dairy,9.72,36,2024-10-24
CLBL292,Bleach,Cleaning,15.05,198,-
GRBE210,Beans,Groceries,12.31,188,2024-10-21
HESH288,Shampoo,Health & Beauty,13.86,169,-
CLDE272,Detergent,Cleaning,9.76,132,2024-09-08
GRPA224,Pasta,Groceries,1.04,131,2024-08-14
CLDE273,Detergent,Cleaning,3.92,220,2024-07-01
HESO290,Soap,Health & Beauty,19.25,112,2024-08-30
HETO308,Toothpaste,Health & Beauty,4.63,160,2024-12-18
GRRI221,Rice,Groceries,13.36,397,-
HESH289,Shampoo,Health & Beauty,5.47,56,2024-11-25
HETO309,Toothpaste,Health & Beauty,10.1,68,2024-09-18
CLDE274,Detergent,Cleaning,9.02,135,2024-04-22
CLDI275,Disinfectant,Cleaning,4.5,417,2024-11-05
HETO310,Toothpaste,Health & Beauty,11.59,345,2024-10-20
HETO311,Toothpaste,Health & Beauty,15.78,209,2024-11-11
CLDI276,Disinfectant,Cleaning,12.39,58,-
HETO312,Toothpaste,Health & Beauty,5.83,256,2024-12-07
GRBR203,Bread,Groceries,14.13,391,2024-12-29
CLBL293,Bleach,Cleaning,12.78,292,2024-12-07
DAEG144,Eggs,Dairy,10.74,197,2024-10-27
GRRI222,Rice,Groceries,13.59,52,2024-05-17
GRRI223,Rice,Groceries,17.29,260,2024-03-15
BECO151,Coffee,Beverages,3.58,359,2024-05-24
CLBL294,Bleach,Cleaning,16.85,362,-
CLBL295,Bleach,Cleaning,6.58,200,2024-05-15
HESH290,Shampoo,Health & Beauty,17.15,155,2024-12-13
CLDI277,Disinfectant,Cleaning,2.73,33,2024-08-28
HESH291,Shampoo,Health & Beauty,17.61,104,-
GRBR204,Bread,Groceries,6.9,258,-
CLBL296,Bleach,Cleaning,14.07,408,2024-10-22
HESO291,Soap,Health & Beauty,14.21,281,2024-05-04
CLBL297,Bleach,Cleaning,11.12,411,2024-07-30
GRRI224,Rice,Groceries,4.98,126,2024-10-05
CLBL298,Bleach,Cleaning,13.12,209,-
DABU188,Butter,Dairy,16.09,363,2024-07-24
HESO292,Soap,Health & Beauty,8.07,24,-
BESO167,Soda,Beverages,9.86,358,2024-03-12
GRBR205,Bread,Groceries,13.66,411,2024-12-30
DACH170,Cheese,Dairy,12.69,138,-
CLDI278,Disinfectant,Cleaning,10.29,243,2024-08-13
DAEG145,Eggs,Dairy,16.41,31,2024-07-07
CLDI279,Disinfectant,Cleaning,18.73,446,-
BETE182,Tea,Beverages,4.65,152,2024-08-20
BEWA138,Water,Beverages,5.97,236,2024-10-28
DAYO181,Yogurt,Dairy,16.98,332,2024-05-19
BESO168,Soda,Beverages,18.3,378,-
HETO313,Toothpaste,Health & Beauty,13.06,69,2024-07-21
CLDI280,Disinfectant,Cleaning,13.07,52,2024-10-16
DABU189,Butter,Dairy,18.37,439,2024-06-23
DAMI175,Milk,Dairy,6.16,294,2024-12-12
BECO152,Coffee,Beverages,8.23,26,-
GRPA225,Pasta,Groceries,1.47,339,2024-04-06
BECO153,Coffee,Beverages,8.86,269,2024-12-17
DAEG146,Eggs,Dairy,9.89,337,2024-06-13
GRRI225,Rice,Groceries,4.96,231,-
GRPA226,Pasta,Groceries,12.16,203,2024-10-04
BECO154,Coffee,Beverages,18.34,49,2024-10-05
CLBL299,Bleach,Cleaning,5.54,160,2024-06-13
DAEG147,Eggs,Dairy,12.65,339,2024-07-08
BEJU163,Juice,Beverages,8.66,149,2024-11-02
HETO314,Toothpaste,Health & Beauty,19.95,274,2024-10-30
DAYO182,Yogurt,Dairy,9.09,162,-
HETO315,Toothpaste,Health & Beauty,18.8,155,2024-05-07
BEWA139,Water,Beverages,11.05,181,2024-07-31
HESH292,Shampoo,Health & Beauty,7.51,141,2024-12-19
CLDE275,Detergent,Cleaning,19.58,409,-
DAMI176,Milk,Dairy,8.59,248,2024-03-27
BEWA140,Water,Beverages,13.29,281,2024-04-01
GRBE211,Beans,Groceries,12.39,356,2024-06-28
GRRI226,Rice,Groceries,9.11,135,2024-07-31
CLBL300,Bleach,Cleaning,8.27,27,2024-04-16
HESH293,Shampoo,Health & Beauty,10.97,485,2024-05-08
GRPA227,Pasta,Groceries,10.9,206,2024-11-27
BEJU164,Juice,Beverages,11.41,211,2024-04-16
BEJU165,Juice,Beverages,2.95,262,-
HESO293,Soap,Health & Beauty,18.07,29,2024-05-11
DAYO183,Yogurt,Dairy,9.88,476,2024-10-12
DACH171,Cheese,Dairy,12.27,273,2024-06-01
GRPA228,Pasta,Groceries,16.27,432,2024-12-07
HESH294,Shampoo,Health & Beauty,4.52,74,2024-04-24
BESO169,Soda,Beverages,15.11,488,2024-04-06
HESH295,Shampoo,Health & Beauty,12.1,354,2024-05-05
GRRI227,Rice,Groceries,1.21,33,2024-10-24
DAYO184,Yogurt,Dairy,9.17,332,2024-12-20
HESO294,Soap,Health & Beauty,9.04,387,2024-08-27
HESH296,Shampoo,Health & Beauty,11.97,11,-
CLDE276,Detergent,Cleaning,18.74,359,2024-07-18
CLDI281,Disinfectant,Cleaning,1.45,268,2024-07-30
CLDI282,Disinfectant,Cleaning,10.31,372,2024-06-30
BESO170,Soda,Beverages,9.73,348,2024-11-04
HETO316,Toothpaste,Health & Beauty,13.0,354,2024-03-26
HESH297,Shampoo,Health & Beauty,8.1,126,2024-07-20
DACH172,Cheese,Dairy,3.75,217,2024-05-09
CLDI283,Disinfectant,Cleaning,19.56,138,2024-08-17
DAMI177,Milk,Dairy,12.85,153,2024-11-12
HETO317,Toothpaste,Health & Beauty,8.78,300,2024-04-08
BETE183,Tea,Beverages,7.98,214,2024-12-21
HESH298,Shampoo,Health & Beauty,1.18,11,2024-07-03
DAMI178,Milk,Dairy,7.18,150,2024-10-28
HETO318,Toothpaste,Health & Beauty,13.76,329,2024-07-10
CLDI284,Disinfectant,Cleaning,10.04,349,2024-08-19
DABU190,Butter,Dairy,9.51,17,2024-08-15
GRBR206,Bread,Groceries,12.63,440,-
DAMI179,Milk,Dairy,1.7,441,-
BEJU166,Juice,Beverages,6.19,377,2024-04-27
BECO155,Coffee,Beverages,10.24,229,-
GRRI228,Rice,Groceries,8.29,393,2024-07-29
CLDE277,Detergent,Cleaning,8.05,382,2024-08-11
DAEG148,Eggs,Dairy,18.01,327,2024-03-07
CLDI285,Disinfectant,Cleaning,14.24,329,2024-06-13
HESO295,Soap,Health & Beauty,19.28,341,2024-08-09
CLDE278,Detergent,Cleaning,14.54,325,2024-11-07
HESO296,Soap,Health & Beauty,7.3,304,2024-08-06
CLBL301,Bleach,Cleaning,7.61,289,2024-04-02
BECO156,Coffee,Beverages,10.65,147,2024-06-10
GRBE212,Beans,Groceries,8.9,66,2024-06-29
DABU191,Butter,Dairy,15.01,416,2024-06-16
DABU192,Butter,Dairy,16.18,230,2024-08-04
DABU193,Butter,Dairy,10.99,52,2024-11-14
HESO297,Soap,Health & Beauty,9.77,451,2024-10-28
DAMI180,Milk,Dairy,16.13,325,2024-07-24
CLDE279,Detergent,Cleaning,2.58,487,-
BETE184,Tea,Beverages,8.62,300,-
BESO171,Soda,Beverages,15.67,144,2024-12-31
DAMI181,Milk,Dairy,4.49,118,2024-09-28
CLDI286,Disinfectant,Cleaning,8.44,228,2024-04-26
CLBL302,Bleach,Cleaning,14.52,437,2024-03-31
GRPA229,Pasta,Groceries,2.6,144,2024-03-23
HESH299,Shampoo,Health & Beauty,1.05,45,2024-09-04
DAMI182,Milk,Dairy,10.38,366,2024-12-28
BETE185,Tea,Beverages,13.36,11,2024-10-20
BETE186,Tea,Beverages,11.99,495,2024-03-13
CLDI287,Disinfectant,Cleaning,5.23,92,2024-03-19
BECO157,Coffee,Beverages,10.51,267,-
CLBL303,Bleach,Cleaning,12.43,485,2024-12-11
BECO158,Coffee,Beverages,10.57,456,2024-03-21
DAYO185,Yogurt,Dairy,14.91,317,2024-08-30
GRRI229,Rice,Groceries,17.58,129,2024-04-21
DACH173,Cheese,Dairy,2.27,465,2024-04-08
CLDE280,Detergent,Cleaning,1.69,298,2024-11-26
GRBR207,Bread,Groceries,10.39,367,-
DAEG149,Eggs,Dairy,11.82,241,-
BECO159,Coffee,Beverages,14.45,313,2024-06-29
HESH300,Shampoo,Health & Beauty,15.14,68,2024-07-09
HETO319,Toothpaste,Health & Beauty,18.33,469,2024-05-11
HESH301,Shampoo,Health & Beauty,5.46,84,2024-12-01
CLDE281,Detergent,Cleaning,13.33,150,-
DAMI183,Milk,Dairy,17.25,352,2024-10-22
CLDE282,Detergent,Cleaning,4.62,474,2024-04-26
GRPA230,Pasta,Groceries,13.09,131,2024-05-26
HESO298,Soap,Health & Beauty,6.02,314,2024-09-17
HESH302,Shampoo,Health & Beauty,14.62,373,2024-11-20
HESH303,Shampoo,Health & Beauty,13.34,469,2024-03-30
DAMI184,Milk,Dairy,9.33,170,2024-09-28
BEJU167,Juice,Beverages,18.1,38,2024-03-12
